Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,cogs,Date,Time,Payment,Rating
828-72-8758,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,03-11-2019,13:09,Ewallet,6.2
868-90-9035,B,karur,Member,Male,Food and beverages,18.08,3,2.712,56.952,54.24,09-11-2019,09:15,Ewallet,8.0
959-52-3354,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,03-11-2019,15:36,Ewallet,6.2
993-77-6520,C,Chennai,Normal,Female,Food and beverages,43.18,8,17.272,362.712,345.44,22-11-2019,20:09,Credit card,8.3
996-84-9712,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,07-11-2019,09:53,Ewallet,6.2
968-45-1219,B,karur,Member,Male,Food and beverages,18.08,3,2.712,56.952,54.24,07-11-2019,20:46,Ewallet,8.0
989-70-5218,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,16-11-2019,12:48,Ewallet,6.2
849-93-4977,A,Trichy,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,21.32,17-11-2019,08:54,Cash,5.9
998-49-7835,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,25-11-2019,09:16,Ewallet,6.2
905-61-7296,A,Trichy,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,687.6,15-11-2019,13:59,Ewallet,7.5
952-32-8898,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,04-11-2019,10:30,Ewallet,6.2
913-48-6402,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,141.6,03-11-2019,18:34,Ewallet,6.2
250-82-5014,B,karur,Normal,Male,Health and beauty,53.11,10,26.555,557.655,531.1,1/24/2021,15:57,Ewallet,9.9
386-83-1017,B,karur,Normal,Female,Sports and travel,52.88,9,23.796,499.716,475.92,2/3/2019,13:01,Cash,7.9
537-58-5294,C,Chennai,Member,Male,Sports and travel,62.02,10,31.01,651.21,620.2,3/3/2019,10:30,Credit card,8.9
663-85-3588,A,Trichy,Normal,Female,Electronic accessories,35.39,10,17.695,371.595,353.9,1/4/2019,13:10,Credit card,6.7
382-57-9031,C,Chennai,Member,Male,Home and lifestyle,53.86,5,13.465,282.765,269.3,1/11/2019,16:52,Cash,7.0
487-38-5196,B,karur,Member,Male,Home and lifestyle,43.19,4,8.638,181.398,172.76,1/8/2019,15:09,Ewallet,9.3
892-34-7267,C,Chennai,Normal,Female,Home and lifestyle,63.17,6,18.951,397.971,379.02,2/2/2019,11:52,Credit card,7.5
368-56-7383,B,karur,Normal,Male,Sports and travel,60.86,4,12.172,255.612,243.44,3/19/2019,17:16,Cash,5.5
480-74-9207,C,Chennai,Normal,Male,Health and beauty,76.54,4,15.308,321.468,306.16,3/27/2019,17:47,Ewallet,4.6
143-60-3786,A,Trichy,Member,Male,Fashion accessories,30.33,5,7.5825,159.2325,151.65,3/4/2019,18:51,Cash,5.7
773-76-1164,A,Trichy,Normal,Male,Home and lifestyle,79.52,7,27.832,584.472,556.64,3/19/2019,13:42,Ewallet,7.6
470-79-1850,C,Chennai,Normal,Female,Health and beauty,67.95,5,16.9875,356.7375,339.75,3/16/2019,15:17,Ewallet,7.0
449-22-5907,B,karur,Normal,Male,Fashion accessories,83.33,3,12.4995,262.4895,249.99,3/7/2019,13:14,Credit card,8.1
413-68-1296,A,Trichy,Member,Female,Food and beverages,28.14,2,2.814,59.094,56.28,2/2/2019,17:24,Cash,6.7
761-43-2320,A,Trichy,Member,Female,Food and beverages,59.19,9,26.6355,559.3455,532.71,1/25/2019,19:49,Credit card,5.9
158-51-7654,B,karur,Member,Male,Fashion accessories,52.01,2,5.201,109.221,104.02,1/11/2019,18:27,Cash,7.5
936-56-7421,C,Chennai,Normal,Male,Health and beauty,11.1,8,4.44,93.24,88.8,1/1/2019,12:14,Cash,8.9
945-47-8876,B,karur,Member,Male,Food and beverages,55.93,7,19.5755,411.0855,391.51,3/13/2019,18:51,Cash,8.2
300-96-3315,B,karur,Member,Male,Health and beauty,37.37,3,5.6055,117.7155,112.11,3/21/2019,20:15,Ewallet,5.2
127-59-5857,C,Chennai,Member,Female,Electronic accessories,79.72,6,23.916,502.236,478.32,3/9/2019,13:37,Ewallet,6.2
575-14-3949,B,karur,Normal,Male,Electronic accessories,50.62,3,7.593,159.453,151.86,2/25/2019,11:56,Ewallet,8.6
170-96-9365,A,Trichy,Normal,Female,Food and beverages,51.59,6,15.477,325.017,309.54,19-10-2019,18:45,Credit card,7.8
891-34-4845,B,karur,Normal,Male,Food and beverages,24.36,5,6.09,127.89,121.8,3/3/2019,11:21,Cash,5.6
106-38-6577,C,Chennai,Member,Male,Fashion accessories,81.38,7,28.483,598.143,569.66,1/6/2019,16:45,Credit card,8.8
267-52-7824,A,Trichy,Normal,Female,Sports and travel,23.17,3,3.4755,72.9855,69.51,1/25/2019,12:08,Cash,6.8
104-34-9849,C,Chennai,Member,Male,Electronic accessories,26.43,2,2.643,55.503,52.86,2/27/2019,15:52,Credit card,8.2
234-15-6205,C,Chennai,Normal,Male,Electronic accessories,32.42,7,11.347,238.287,226.94,2/3/2019,16:53,Credit card,8.2
623-24-5196,B,karur,Normal,Female,Sports and travel,60.66,7,21.231,445.851,424.62,1/2/2019,16:36,Cash,8.8
527-58-4665,A,Trichy,Normal,Male,Sports and travel,95.66,1,4.783,100.443,95.66,1/19/2019,13:57,Cash,4.0
259-53-1719,A,Trichy,Normal,Male,Food and beverages,56.71,2,5.671,119.091,113.42,1/10/2019,18:50,Ewallet,6.0
422-96-3968,A,Trichy,Normal,Female,Electronic accessories,83.43,4,16.686,350.406,333.72,2/15/2019,16:17,Credit card,6.6
448-39-7307,B,karur,Normal,Female,Home and lifestyle,61.37,1,3.0685,64.4385,61.37,1/12/2019,16:07,Ewallet,6.8
859-39-6442,A,Trichy,Member,Female,Home and lifestyle,18.91,3,2.8365,59.5665,56.73,3/9/2019,11:43,Ewallet,5.7
733-50-4325,C,Chennai,Member,Male,Food and beverages,35.58,7,12.453,261.513,249.06,1/12/2019,11:30,Ewallet,5.8
772-49-6463,C,Chennai,Member,Male,Health and beauty,37.97,7,13.2895,279.0795,265.79,3/14/2019,09:40,Ewallet,4.7
845-58-1544,B,karur,Normal,Male,Health and beauty,79.09,6,23.727,498.267,474.54,1/13/2019,12:02,Ewallet,8.7
122-33-6335,C,Chennai,Normal,Male,Home and lifestyle,43.2,1,2.16,45.36,43.2,2/21/2019,19:40,Credit card,4.6
372-23-4054,C,Chennai,Normal,Female,Food and beverages,74.54,2,7.454,156.534,149.08,2/10/2019,11:07,Ewallet,4.7
663-47-9684,B,karur,Member,Male,Fashion accessories,43.31,3,6.4965,136.4265,129.93,1/12/2019,16:33,Credit card,4.3
918-91-1409,C,Chennai,Member,Female,Electronic accessories,94.92,9,42.714,896.994,854.28,06-09-2019,13:53,Cash,5.9
968-43-9924,C,Chennai,Normal,Female,Electronic accessories,19.18,9,8.631,181.251,172.62,05-08-2019,20:35,Ewallet,5.5
681-20-9648,B,karur,Normal,Male,Fashion accessories,86.84,6,26.052,547.092,521.04,3/1/2019,17:16,Cash,4.5
873-45-9057,C,Chennai,Member,Female,Food and beverages,64.59,6,19.377,406.917,387.54,2/20/2019,17:36,Ewallet,7.3
899-11-5755,A,Trichy,Member,Male,Fashion accessories,34.75,9,15.6375,328.3875,312.75,1/3/2019,11:32,Credit card,6.2
989-98-8254,C,Chennai,Member,Male,Sports and travel,33.01,8,13.204,277.284,264.08,13-04-2019,10:25,Cash,7.2
220-91-6662,B,karur,Member,Male,Food and beverages,32.3,10,16.15,339.15,323.0,1/17/2019,15:36,Ewallet,4.7
826-36-2155,A,Trichy,Normal,Female,Food and beverages,56.65,1,2.8325,59.4825,56.65,3/13/2019,11:01,Ewallet,6.4
196-56-6552,A,Trichy,Member,Male,Health and beauty,42.42,2,4.242,89.082,84.84,2/15/2019,13:58,Cash,6.6
425-53-5812,C,Chennai,Normal,Male,Food and beverages,85.42,1,4.271,89.691,85.42,10-08-2019,12:02,Credit card,9.8
363-43-9509,C,Chennai,Normal,Male,Health and beauty,41.09,4,8.218,172.578,164.36,2/14/2019,10:13,Cash,6.4
656-49-8352,B,karur,Normal,Male,Fashion accessories,79.48,5,19.87,417.27,397.4,3/19/2019,13:44,Cash,9.9
354-90-7530,C,Chennai,Member,Female,Sports and travel,92.28,2,9.228,193.788,184.56,3/26/2019,10:25,Cash,9.5
418-65-9080,C,Chennai,Member,Female,Food and beverages,70.6,1,3.53,74.13,70.6,3/20/2019,15:21,Ewallet,7.9
468-44-9835,B,karur,Normal,Female,Sports and travel,37.65,5,9.4125,197.6625,188.25,3/20/2019,18:51,Cash,5.8
276-58-5819,C,Chennai,Normal,Male,Food and beverages,15.84,6,4.752,99.792,95.04,2/3/2019,12:51,Credit card,6.9
347-74-1512,A,Trichy,Member,Male,Fashion accessories,83.79,5,20.9475,439.8975,418.95,3/20/2019,17:38,Ewallet,5.5
718-39-5221,B,karur,Normal,Male,Fashion accessories,66.91,4,13.382,281.022,267.64,3/14/2019,16:09,Ewallet,4.4
782-27-6333,C,Chennai,Member,Male,Health and beauty,12.46,3,1.869,39.249,37.38,2/19/2019,10:11,Credit card,9.1
365-46-1411,A,Trichy,Member,Female,Fashion accessories,71.21,9,32.0445,672.9345,640.89,1/6/2020,15:09,Ewallet,5.5
282-62-5566,C,Chennai,Normal,Female,Sports and travel,92.24,8,36.896,774.816,737.92,1/23/2019,14:42,Cash,4.2
198-15-1636,C,Chennai,Normal,Male,Sports and travel,90.68,5,22.67,476.07,453.4,1/22/2019,13:54,Cash,9.0
165-42-8014,A,Trichy,Member,Female,Home and lifestyle,35.41,1,1.7705,37.1805,35.41,2/9/2019,20:36,Cash,10.0
218-74-8916,B,karur,Normal,Female,Fashion accessories,66.59,2,6.659,139.839,133.18,2/20/2021,12:38,Cash,5.3
306-75-5369,A,Trichy,Normal,Female,Food and beverages,57.18,9,25.731,540.351,514.62,3/25/2019,18:45,Ewallet,9.8
889-71-5663,B,karur,Normal,Female,Sports and travel,45.0,8,18.0,378.0,360.0,1/15/2019,17:24,Ewallet,8.7
100-30-2670,A,Trichy,Member,Male,Electronic accessories,16.68,1,0.834,17.514,16.68,1/23/2019,16:23,Ewallet,6.6
285-68-5337,A,Trichy,Normal,Female,Home and lifestyle,18.41,4,3.682,77.322,73.64,1/24/2019,16:10,Credit card,8.5
474-17-9163,B,karur,Normal,Female,Health and beauty,19.18,7,6.713,140.973,134.26,3/7/2019,10:11,Ewallet,5.6
857-69-4579,C,Chennai,Normal,Female,Electronic accessories,51.11,10,25.555,536.655,511.1,1/29/2019,20:29,Ewallet,4.8
105-60-8882,A,Trichy,Member,Female,Electronic accessories,27.32,8,10.928,229.488,218.56,3/2/2019,11:56,Cash,5.3
311-36-3380,C,Chennai,Member,Female,Sports and travel,11.08,8,4.432,93.072,88.64,3/7/2019,16:31,Cash,5.4
431-35-2554,C,Chennai,Normal,Female,Food and beverages,49.88,5,12.47,261.87,249.4,1/12/2019,16:21,Credit card,4.3
423-57-4361,C,Chennai,Normal,Female,Sports and travel,48.88,10,24.44,513.24,488.8,2/3/2019,20:48,Ewallet,4.9
749-76-3702,A,Trichy,Member,Male,Electronic accessories,31.01,1,1.5505,32.5605,31.01,3/30/2019,19:38,Ewallet,9.1
816-57-1703,C,Chennai,Member,Male,Home and lifestyle,53.78,4,10.756,225.876,215.12,3/4/2019,19:54,Ewallet,8.8
911-95-4798,A,Trichy,Member,Female,Electronic accessories,80.23,8,32.092,673.932,641.84,2/7/2019,15:47,Cash,6.7
983-17-6034,A,Trichy,Member,Female,Fashion accessories,17.75,1,0.8875,18.6375,17.75,3/29/2019,18:38,Cash,6.5
949-78-6152,A,Trichy,Member,Male,Sports and travel,50.04,6,15.012,315.252,300.24,2/15/2019,12:48,Cash,5.9
166-32-1607,C,Chennai,Normal,Female,Health and beauty,24.17,9,10.8765,228.4065,217.53,1/31/2019,13:55,Cash,9.4
224-32-5039,B,karur,Normal,Male,Health and beauty,99.65,5,24.9125,523.1625,498.25,3/15/2019,17:04,Cash,6.1
866-46-7137,B,karur,Normal,Male,Home and lifestyle,94.11,3,14.1165,296.4465,282.33,3/2/2019,13:46,Ewallet,8.4
963-90-6053,B,karur,Normal,Male,Home and lifestyle,86.19,9,38.7855,814.4955,775.71,18-10-2019,18:10,Cash,4.6
566-63-3091,A,Trichy,Normal,Female,Sports and travel,92.83,9,41.7735,877.2435,835.47,3/2/2019,19:28,Ewallet,8.8
673-40-6293,C,Chennai,Member,Female,Health and beauty,33.33,4,6.666,139.986,133.32,1/7/2021,15:42,Cash,5.0
493-51-5107,B,karur,Member,Male,Home and lifestyle,36.75,10,18.375,385.875,367.5,1/12/2019,17:27,Credit card,4.0
992-25-9943,A,Trichy,Member,Female,Fashion accessories,30.26,8,12.104,254.184,242.08,1/1/2019,12:39,Credit card,6.4
478-30-6276,C,Chennai,Normal,Female,Home and lifestyle,37.53,6,11.259,236.439,225.18,2/2/2019,14:26,Ewallet,5.6
492-59-3879,A,Trichy,Normal,Female,Home and lifestyle,51.14,1,2.557,53.697,51.14,3/19/2019,20:31,Ewallet,4.2
586-51-2648,A,Trichy,Normal,Male,Sports and travel,29.45,7,10.3075,216.4575,206.15,3/16/2019,14:13,Cash,4.2
455-62-6847,A,Trichy,Member,Female,Home and lifestyle,36.68,4,7.336,154.056,146.72,2/4/2019,15:54,Ewallet,7.8
464-20-2102,B,karur,Normal,Male,Home and lifestyle,99.83,9,44.9235,943.3935,898.47,3/30/2019,20:47,Cash,9.7
339-85-9657,A,Trichy,Member,Female,Health and beauty,71.75,5,17.9375,376.6875,358.75,5/28/2019,18:31,Cash,6.5
405-37-9265,C,Chennai,Member,Male,Health and beauty,89.71,6,26.913,565.173,538.26,15-04-2019,13:08,Ewallet,7.4
645-69-2492,A,Trichy,Member,Female,Fashion accessories,27.26,9,12.267,257.607,245.34,3/4/2019,16:26,Cash,8.8
478-40-2312,B,karur,Member,Male,Food and beverages,23.4,6,7.02,147.42,140.4,1/2/2019,18:51,Cash,4.9
854-75-7194,C,Chennai,Normal,Male,Food and beverages,24.59,3,3.6885,77.4585,73.77,1/19/2019,20:44,Credit card,4.2
258-38-1019,A,Trichy,Normal,Female,Food and beverages,19.88,4,3.976,83.496,79.52,3/14/2019,18:15,Ewallet,6.9
706-13-4548,A,Trichy,Member,Male,Food and beverages,99.31,6,29.793,625.653,595.86,2/4/2019,10:57,Ewallet,8.3
198-17-2147,A,Trichy,Normal,Male,Food and beverages,74.64,5,18.66,391.86,373.2,2/10/2019,13:23,Cash,5.2
801-49-2254,B,karur,Member,Male,Fashion accessories,36.22,2,3.622,76.062,72.44,1/9/2019,14:17,Ewallet,9.4
420-98-5330,A,Trichy,Normal,Male,Fashion accessories,31.23,2,3.123,65.583,62.46,3/9/2019,15:29,Ewallet,8.7
113-98-7716,A,Trichy,Member,Female,Health and beauty,13.99,8,5.596,117.516,111.92,3/21/2019,10:11,Ewallet,8.6
201-66-5643,C,Chennai,Normal,Male,Home and lifestyle,94.58,7,33.103,695.163,662.06,2/26/2019,10:50,Ewallet,4.2
195-89-2574,B,karur,Member,Male,Home and lifestyle,16.71,5,4.1775,87.7275,83.55,2/15/2019,19:06,Credit card,4.9
715-22-9217,C,Chennai,Normal,Female,Sports and travel,47.37,7,16.5795,348.1695,331.59,2/15/2019,15:06,Cash,4.9
728-65-1346,C,Chennai,Member,Male,Electronic accessories,76.61,6,22.983,482.643,459.66,7/17/2019,14:05,Ewallet,4.4
450-58-6124,C,Chennai,Normal,Male,Sports and travel,41.36,2,4.136,86.856,82.72,3/7/2019,19:44,Ewallet,9.6
175-14-3534,B,karur,Member,Female,Health and beauty,92.87,1,4.6435,97.5135,92.87,3/10/2019,18:50,Cash,5.6
229-48-7847,A,Trichy,Normal,Female,Health and beauty,24.0,3,3.6,75.6,72.0,3/25/2019,13:21,Cash,7.6
797-44-3756,A,Trichy,Normal,Male,Fashion accessories,89.69,4,17.938,376.698,358.76,2/21/2019,11:00,Credit card,9.4
342-87-9110,B,karur,Normal,Male,Food and beverages,40.51,10,20.255,425.355,405.1,3/23/2019,18:18,Credit card,6.6
259-98-2636,A,Trichy,Member,Male,Food and beverages,27.83,4,5.566,116.886,111.32,1/25/2019,11:32,Ewallet,5.1
281-91-3983,A,Trichy,Member,Female,Food and beverages,39.51,8,15.804,331.884,316.08,2/13/2019,10:08,Cash,9.8
600-26-9473,A,Trichy,Member,Male,Health and beauty,87.93,5,21.9825,461.6325,439.65,3/23/2019,18:14,Ewallet,6.0
963-74-4416,C,Chennai,Member,Female,Health and beauty,30.84,8,12.336,259.056,246.72,2/4/2019,20:52,Ewallet,5.5
471-74-8905,B,karur,Normal,Female,Fashion accessories,39.95,6,11.985,251.685,239.7,19-10-2019,18:59,Cash,8.3
892-13-7608,B,karur,Normal,Female,Fashion accessories,73.61,2,7.361,154.581,147.22,3/29/2019,12:42,Ewallet,9.5
869-96-4706,A,Trichy,Member,Female,Health and beauty,56.29,10,28.145,591.045,562.9,2/16/2019,14:16,Ewallet,8.7
275-32-8730,B,karur,Normal,Female,Health and beauty,38.25,9,17.2125,361.4625,344.25,25-11-2019,14:29,Cash,7.1
761-40-7474,B,karur,Member,Male,Home and lifestyle,64.41,7,22.5435,473.4135,450.87,1/16/2019,14:55,Credit card,4.2
142-52-1394,B,karur,Member,Female,Food and beverages,19.93,9,8.9685,188.3385,179.37,24-08-2019,16:28,Ewallet,4.2
694-87-6278,C,Chennai,Normal,Female,Electronic accessories,92.63,10,46.315,972.615,926.3,3/14/2019,13:22,Cash,9.3
390-46-8105,B,karur,Member,Male,Health and beauty,25.44,10,12.72,267.12,254.4,2/13/2019,13:14,Cash,10.0
311-61-2751,A,Trichy,Normal,Female,Home and lifestyle,49.75,9,22.3875,470.1375,447.75,2/5/2019,12:25,Credit card,5.1
829-42-8195,B,karur,Normal,Male,Home and lifestyle,10.95,1,0.5475,11.4975,10.95,3/5/2019,15:53,Ewallet,7.0
786-57-4229,B,karur,Normal,Male,Health and beauty,66.39,1,3.3195,69.7095,66.39,1/9/2019,17:38,Credit card,5.9
578-36-5859,C,Chennai,Normal,Male,Home and lifestyle,11.98,4,2.396,50.316,47.92,1/9/2019,10:54,Cash,4.9
215-58-7241,C,Chennai,Normal,Female,Fashion accessories,71.39,6,21.417,449.757,428.34,1/12/2019,12:07,Ewallet,9.2
698-85-3397,C,Chennai,Normal,Male,Sports and travel,58.5,5,14.625,307.125,292.5,3/28/2019,10:41,Ewallet,5.1
972-91-2593,C,Chennai,Normal,Female,Food and beverages,57.1,7,19.985,419.685,399.7,03-11-2019,17:55,Cash,9.2
229-26-1437,C,Chennai,Member,Female,Fashion accessories,43.78,7,15.323,321.783,306.46,1/3/2019,15:44,Ewallet,4.2
273-62-9690,B,karur,Member,Male,Home and lifestyle,72.38,6,21.714,455.994,434.28,1/24/2019,14:57,Ewallet,7.4
762-65-4932,C,Chennai,Normal,Male,Sports and travel,58.01,9,26.1045,548.1945,522.09,2/17/2021,11:20,Ewallet,9.1
854-33-4385,C,Chennai,Member,Female,Sports and travel,21.28,1,1.064,22.344,21.28,2/6/2019,16:06,Credit card,7.3
873-26-4595,A,Trichy,Member,Male,Health and beauty,40.19,4,8.038,168.798,160.76,2/27/2019,10:55,Ewallet,6.7
587-29-7451,A,Trichy,Member,Male,Food and beverages,61.16,4,12.232,256.872,244.64,2/18/2019,15:48,Credit card,7.9
251-72-6927,A,Trichy,Normal,Female,Fashion accessories,50.05,4,10.01,210.21,200.2,2/13/2019,10:48,Credit card,8.0
593-22-8375,C,Chennai,Normal,Female,Food and beverages,94.65,3,14.1975,298.1475,283.95,2/12/2019,20:36,Credit card,7.1
225-48-8636,A,Trichy,Normal,Female,Home and lifestyle,55.78,9,25.101,527.121,502.02,1/31/2019,12:50,Credit card,5.1
414-30-2655,A,Trichy,Member,Female,Health and beauty,24.01,6,7.203,151.263,144.06,1/8/2020,18:36,Cash,6.5
374-66-2984,C,Chennai,Normal,Female,Home and lifestyle,53.38,9,24.021,504.441,480.42,3/23/2019,17:49,Cash,8.9
825-96-9507,B,karur,Normal,Male,Fashion accessories,75.86,5,18.965,398.265,379.3,2/1/2019,19:57,Credit card,6.5
343-92-2949,B,karur,Member,Female,Fashion accessories,42.9,1,2.145,45.045,42.9,16-10-2019,15:31,Credit card,5.5
193-92-5036,B,karur,Member,Female,Fashion accessories,34.13,8,13.652,286.692,273.04,7/12/2019,14:42,Ewallet,4.1
152-44-1356,A,Trichy,Normal,Female,Sports and travel,83.33,3,12.4995,262.4895,249.99,24-06-2019,11:33,Ewallet,4.9
855-16-7320,C,Chennai,Normal,Female,Fashion accessories,12.69,8,5.076,106.596,101.52,28-08-2019,13:48,Credit card,8.5
320-15-6247,A,Trichy,Member,Female,Home and lifestyle,62.79,7,21.9765,461.5065,439.53,1/1/2019,11:02,Ewallet,7.9
377-99-5697,B,karur,Normal,Female,Food and beverages,28.88,4,5.776,121.296,115.52,2/6/2019,17:15,Cash,4.6
433-73-2835,C,Chennai,Normal,Male,Electronic accessories,96.02,4,19.204,403.284,384.08,3/10/2019,12:21,Credit card,4.7
283-85-7720,B,karur,Member,Male,Fashion accessories,48.7,10,24.35,511.35,487.0,2/19/2019,18:19,Cash,4.9
144-10-7473,A,Trichy,Normal,Female,Food and beverages,16.61,7,5.8135,122.0835,116.27,3/20/2019,12:28,Cash,9.6
305-96-7295,C,Chennai,Member,Male,Sports and travel,38.61,4,7.722,162.162,154.44,2/4/2019,12:46,Cash,6.5
453-91-3203,A,Trichy,Member,Female,Health and beauty,74.58,8,29.832,626.472,596.64,7/17/2019,11:46,Ewallet,4.8
852-46-1835,B,karur,Normal,Male,Sports and travel,28.77,7,10.0695,211.4595,201.39,3/30/2019,12:35,Cash,5.1
474-92-7337,C,Chennai,Normal,Male,Home and lifestyle,26.2,2,2.62,55.02,52.4,3/2/2019,19:20,Ewallet,9.3
382-19-6427,B,karur,Normal,Male,Health and beauty,34.87,3,5.2305,109.8405,104.61,2/14/2019,19:46,Cash,7.9
528-97-6989,A,Trichy,Member,Male,Electronic accessories,63.62,10,31.81,668.01,636.2,1/9/2019,16:18,Cash,7.4
479-22-5167,B,karur,Normal,Female,Sports and travel,96.92,6,29.076,610.596,581.52,1/27/2019,11:57,Cash,4.9
189-97-1710,C,Chennai,Normal,Female,Sports and travel,60.26,2,6.026,126.546,120.52,2/9/2019,10:57,Cash,9.2
341-66-5469,B,karur,Member,Female,Food and beverages,24.26,9,10.917,229.257,218.34,2/17/2019,19:35,Credit card,7.5
545-37-8621,C,Chennai,Member,Female,Food and beverages,16.54,2,1.654,34.734,33.08,3/19/2019,15:18,Cash,4.9
901-32-6497,B,karur,Member,Female,Food and beverages,45.44,1,2.272,47.712,45.44,3/14/2019,15:26,Credit card,7.5
141-15-4554,B,karur,Normal,Female,Health and beauty,64.06,8,25.624,538.104,512.48,3/14/2020,15:36,Ewallet,4.7
164-98-8719,B,karur,Member,Male,Electronic accessories,97.88,7,34.258,719.418,685.16,3/9/2019,10:38,Credit card,5.8
242-72-9141,A,Trichy,Normal,Male,Health and beauty,71.77,5,17.9425,376.7925,358.85,3/6/2019,10:38,Ewallet,8.1
716-35-8771,B,karur,Member,Male,Home and lifestyle,62.09,6,18.627,391.167,372.54,1/14/2019,20:33,Cash,9.1
491-36-5470,A,Trichy,Member,Male,Food and beverages,82.2,3,12.33,258.93,246.6,2/15/2019,16:23,Credit card,8.2
148-19-3839,A,Trichy,Normal,Female,Electronic accessories,28.16,2,2.816,59.136,56.32,1/23/2019,19:08,Cash,6.8
580-72-9179,B,karur,Normal,Female,Home and lifestyle,51.16,4,10.232,214.872,204.64,1/11/2019,12:43,Ewallet,5.0
696-69-6087,A,Trichy,Member,Male,Sports and travel,98.85,3,14.8275,311.3775,296.55,1/12/2019,11:42,Credit card,6.4
954-33-1351,B,karur,Member,Male,Food and beverages,65.0,6,19.5,409.5,390.0,2/26/2019,18:34,Credit card,9.3
764-70-7552,B,karur,Member,Female,Electronic accessories,22.92,2,2.292,48.132,45.84,1/17/2019,15:36,Cash,6.3
262-15-6084,C,Chennai,Normal,Female,Sports and travel,26.74,1,1.337,28.077,26.74,1/23/2019,20:21,Credit card,5.6
441-33-6514,B,karur,Normal,Female,Home and lifestyle,11.19,7,3.9165,82.2465,78.33,3/5/2019,18:03,Credit card,6.3
804-64-6149,B,karur,Member,Male,Electronic accessories,24.09,4,4.818,101.178,96.36,1/17/2019,14:21,Credit card,7.5
922-59-6479,A,Trichy,Normal,Female,Health and beauty,68.34,6,20.502,430.542,410.04,2/22/2019,13:37,Credit card,9.8
788-12-9805,B,karur,Normal,Female,Health and beauty,65.95,6,19.785,415.485,395.7,1/26/2019,19:28,Ewallet,9.1
787-41-2917,A,Trichy,Member,Female,Fashion accessories,71.75,5,17.9375,376.6875,358.75,3/14/2019,12:32,Cash,6.6
841-29-6677,C,Chennai,Normal,Female,Fashion accessories,97.21,1,4.8605,102.0705,97.21,2/3/2019,16:48,Cash,5.4
931-76-1163,A,Trichy,Member,Female,Health and beauty,11.85,6,3.555,74.655,71.1,2/9/2019,10:38,Cash,7.8
751-29-5811,C,Chennai,Normal,Female,Fashion accessories,33.07,9,14.8815,312.5115,297.63,7/9/2019,18:04,Credit card,9.1
643-70-9472,A,Trichy,Member,Female,Sports and travel,12.67,5,3.1675,66.5175,63.35,2/9/2019,14:28,Cash,7.5
724-20-3478,A,Trichy,Member,Female,Food and beverages,62.71,3,9.4065,197.5365,188.13,2/23/2019,12:04,Credit card,5.8
142-26-3837,A,Trichy,Normal,Male,Fashion accessories,16.59,4,3.318,69.678,66.36,2/4/2019,12:24,Cash,9.8
245-19-3015,C,Chennai,Normal,Male,Food and beverages,93.12,1,4.656,97.776,93.12,2/8/2019,16:42,Cash,9.8
522-11-8606,A,Trichy,Member,Male,Food and beverages,23.8,3,3.57,74.97,71.4,2/13/2019,18:05,Cash,4.6
827-67-2151,C,Chennai,Normal,Male,Fashion accessories,34.0,10,17.0,357.0,340.0,2/15/2019,10:09,Ewallet,8.5
628-29-4771,A,Trichy,Member,Male,Food and beverages,40.18,10,20.09,421.89,401.8,20-10-2019,18:30,Cash,7.7
581-78-5367,A,Trichy,Normal,Female,Food and beverages,79.27,1,3.9635,83.2335,79.27,3/19/2019,16:28,Cash,7.0
539-64-1598,A,Trichy,Normal,Female,Food and beverages,12.71,2,1.271,26.691,25.42,22-11-2019,18:56,Cash,4.6
637-36-9064,C,Chennai,Normal,Female,Sports and travel,42.82,6,12.846,269.766,256.92,3/2/2019,10:10,Cash,9.9
856-59-2139,A,Trichy,Member,Male,Fashion accessories,39.73,5,9.9325,208.5825,198.65,3/5/2019,14:36,Ewallet,7.5
203-36-3270,B,karur,Member,Female,Sports and travel,64.79,10,32.395,680.295,647.9,1/28/2019,12:48,Ewallet,5.5
638-72-4287,C,Chennai,Normal,Female,Sports and travel,62.44,4,12.488,262.248,249.76,3/23/2021,18:30,Cash,6.2
173-34-7014,A,Trichy,Member,Male,Fashion accessories,50.73,4,10.146,213.066,202.92,1/26/2021,11:12,Credit card,7.1
538-35-2841,B,karur,Member,Male,Electronic accessories,11.78,2,1.178,24.738,23.56,1/23/2019,10:38,Cash,4.8
841-65-9389,B,karur,Normal,Male,Health and beauty,68.95,4,13.79,289.59,275.8,19-11-2019,13:49,Ewallet,6.0
392-12-1909,B,karur,Member,Male,Fashion accessories,31.63,1,1.5815,33.2115,31.63,1/19/2019,16:48,Credit card,7.3
